symbol,name,close,yest_close,b1_p,b1_v,volume
002724,海洋王,16.79,16.35,16.78,22,12643
603389,亚振家居,5.35,5.21,5.35,232,25996
688069,德林海,50.83,49.5,50.82,33,4126
601718,际华集团,3.06,2.98,3.06,6266,681664
688737,中自科技,60.08,58.51,60.08,4,10167
600423,柳化股份,4.21,4.1,4.2,368,94510
000952,广济药业,8.04,7.83,8.03,882,113353
603881,数据港,37.91,36.92,37.91,657,125359
601598,中国外运,4.6,4.48,4.59,1584,413301
601333,广深铁路,2.3,2.24,2.3,4688,541983
002370,亚太药业,4.6,4.48,4.6,379,320858
300085,银之杰,15.73,15.32,15.72,289,203967
300658,延江股份,11.13,10.84,11.12,275,29429
601717,郑煤机,11.9,11.59,11.9,1258,563455
603161,科华控股,14.99,14.6,14.99,599,51550
603987,康德莱,22.31,21.73,22.31,1,156817
603006,联明股份,11.16,10.87,11.16,20,45184
301062,上海艾录,18.51,18.03,18.51,339,21154
603003,龙宇燃油,7.33,7.14,7.32,2019,51937
300270,中威电子,6.56,6.39,6.55,639,84725
000046,泛海控股,1.93,1.88,1.92,3705,408964
000099,中信海直,8.88,8.65,8.87,761,175264
000420,吉林化纤,5.41,5.27,5.41,61,550276
000997,新 大 陆,18.6,18.12,18.59,617,335050
002233,塔牌集团,10.86,10.58,10.85,1266,243075
603839,安正时尚,8.94,8.71,8.93,236,40929
002251,步 步 高,7.0,6.82,6.99,1362,168231
002163,海南发展,12.06,11.75,12.06,687,126604
002187,广百股份,8.95,8.72,8.94,610,44802
002207,准油股份,5.84,5.69,5.84,87,30594
688096,京源环保,14.82,14.44,14.82,65,8644
002313,日海智能,11.7,11.4,11.7,288,64857
600609,金杯汽车,5.47,5.33,5.47,107,194389
000893,亚钾国际,27.35,26.65,27.34,16,368642
002780,三夫户外,20.32,19.8,20.3,164,79708
688106,金宏气体,28.54,27.81,28.52,60,43266
603238,诺邦股份,13.69,13.34,13.68,10,23795
000608,阳光股份,3.13,3.05,3.12,7955,123121
600297,广汇汽车,2.74,2.67,2.73,33199,1102593
600638,新黄浦,5.88,5.73,5.87,207,61111
002282,博深股份,9.43,9.19,9.42,113,27118
002688,金河生物,6.29,6.13,6.29,958,150452
000005,ST星源,2.36,2.3,2.35,9448,146240
601858,中国科传,9.05,8.82,9.03,9,53220
600159,大龙地产,3.15,3.07,3.15,8004,659049
600469,风神股份,5.12,4.99,5.12,1165,205704
600843,上工申贝,7.09,6.91,7.09,222,305821
300313,ST天山,7.89,7.69,7.88,355,55809
002861,瀛通通讯,13.03,12.7,13.01,6,18673
002148,北纬科技,5.53,5.39,5.53,672,210481
601518,吉林高速,2.77,2.7,2.76,240,78843
600651,飞乐音响,3.18,3.1,3.18,152,120083
002253,川大智胜,18.3,17.84,18.3,500,195852
300736,百邦科技,11.94,11.64,11.94,71,10714
603679,华体科技,13.95,13.6,13.95,129,15960
000678,襄阳轴承,4.79,4.67,4.79,73,75244
002938,鹏鼎控股,43.52,42.43,43.5,11,110062
002649,博彦科技,11.98,11.68,11.98,1173,169988
605138,盛泰集团,12.39,12.08,12.38,803,111863
603858,步长制药,21.63,21.09,21.62,511,260228
600692,亚通股份,6.01,5.86,6.0,303,52167
002133,广宇集团,3.21,3.13,3.21,279,149357
600867,通化东宝,11.24,10.96,11.24,270,419074
002515,金字火腿,5.62,5.48,5.62,1,226265
000673,*ST当代,2.41,2.35,2.4,3195,302853
300472,新元科技,16.47,16.06,16.47,23,126254
301063,海锅股份,40.2,39.2,40.2,173,18044
300817,双飞股份,22.14,21.59,22.14,295,17944
300597,吉大通信,9.67,9.43,9.67,351,57902
002589,瑞康医药,4.03,3.93,4.02,1422,348780
000048,京基智农,17.75,17.31,17.74,3,46554
688566,吉贝尔,23.4,22.82,23.39,2,13589
600035,楚天高速,3.23,3.15,3.23,1724,210689
300673,佩蒂股份,21.0,20.48,21.0,311,58779
600768,宁波富邦,9.7,9.46,9.7,66,23278
603108,润达医疗,13.75,13.41,13.75,457,125017
000910,大亚圣象,13.75,13.41,13.74,314,174099
002522,浙江众成,7.28,7.1,7.27,1023,153570
000036,华联控股,4.45,4.34,4.45,1269,157693
002315,焦点科技,17.41,16.98,17.4,78,85165
600067,冠城大通,4.05,3.95,4.04,2174,184547
300899,上海凯鑫,32.0,31.21,32.0,5,9128
300192,科德教育,8.52,8.31,8.52,1831,147777
002666,德联集团,5.68,5.54,5.68,507,147638
301059,金三江,21.11,20.59,21.1,111,19547
605198,德利股份,20.3,19.8,20.3,27,11551
600743,华远地产,2.03,1.98,2.02,2232,163954
000620,新华联,2.03,1.98,2.03,5747,208974
300951,博硕科技,92.22,89.95,92.22,28,10723
300459,汤姆猫,5.69,5.55,5.69,14208,3032427
002489,浙江永强,3.66,3.57,3.65,2244,281615
000736,中交地产,6.51,6.35,6.51,310,61835
600859,王府井,27.68,27.0,27.68,143,134804
300532,今天国际,11.4,11.12,11.39,207,76789
300740,水羊股份,16.29,15.89,16.29,1135,69834
000547,航天发展,17.12,16.7,17.11,1374,501611
300359,全通教育,6.13,5.98,6.12,479,132376
600331,宏达股份,3.27,3.19,3.26,9804,533789
003004,声迅股份,27.81,27.13,27.8,5,15151
603286,日盈电子,19.64,19.16,19.63,21,19481
601801,皖新传媒,5.32,5.19,5.32,147,222289
600630,龙头股份,5.74,5.6,5.73,388,100619
600579,克劳斯,8.2,8.0,8.2,85,54531
300392,腾信股份,7.79,7.6,7.78,9,40556
002789,建艺集团,12.3,12.0,12.3,246,27146
301052,果麦文化,36.54,35.65,36.54,354,39110
603869,新智认知,10.27,10.02,10.26,239,49740
300999,金龙鱼,64.5,62.93,64.5,282,176499
300579,数字认证,41.51,40.5,41.51,4,51286
300910,瑞丰新材,81.84,79.85,81.81,9,7487
002115,三维通信,6.17,6.02,6.16,475,181849
002872,ST天圣,5.35,5.22,5.35,314,61942
000582,北部湾港,8.24,8.04,8.23,233,98589
002388,新亚制程,5.77,5.63,5.76,265,82560
300888,稳健医疗,84.5,82.45,84.45,10,35446
600685,中船防务,23.91,23.33,23.91,8,136603
000637,茂化实华,4.95,4.83,4.94,489,166665
300277,海联讯,10.32,10.07,10.31,353,249229
300092,科新机电,13.21,12.89,13.2,463,85975
000877,天山股份,15.69,15.31,15.69,848,223060
600058,五矿发展,9.5,9.27,9.49,191,89010
300555,路通视信,9.5,9.27,9.49,1,72472
605088,冠盛股份,14.89,14.53,14.88,30,15590
002458,益生股份,11.59,11.31,11.58,2210,336429
002351,漫步者,12.01,11.72,12.01,304,62374
000501,鄂武商Ａ,10.77,10.51,10.76,204,131955
603829,洛凯股份,12.43,12.13,12.42,34,16903
300905,宝丽迪,26.11,25.48,26.11,116,13941
603221,爱丽家居,9.54,9.31,9.53,12,20143
601113,ST华鼎,4.15,4.05,4.15,378,48754
000957,中通客车,5.81,5.67,5.81,241,122871
002616,长青集团,6.23,6.08,6.22,135,98110
300538,同益股份,27.0,26.35,26.99,119,22913
300135,宝利国际,2.91,2.84,2.91,3727,190199
600490,鹏欣资源,4.99,4.87,4.98,548,336302
300175,朗源股份,4.99,4.87,4.99,294,276141
600321,正源股份,2.08,2.03,2.07,6863,189674
601866,中远海发,3.33,3.25,3.32,5699,801310
603020,爱普股份,14.57,14.22,14.56,331,66716
600371,万向德农,13.75,13.42,13.74,32,243170
002645,华宏科技,25.0,24.4,25.0,33,104312
300520,科大国创,19.59,19.12,19.59,113,32425
002864,盘龙药业,32.1,31.33,32.1,141,107060
002965,祥鑫科技,25.85,25.23,25.85,127,28672
300961,深水海纳,20.85,20.35,20.85,62,24073
600512,腾达建设,3.34,3.26,3.33,7396,368315
300145,中金环境,3.34,3.26,3.33,10089,487885
002277,友阿股份,3.34,3.26,3.33,2937,235819
600841,上柴股份,12.12,11.83,12.12,775,51290
600466,蓝光发展,2.09,2.04,2.09,6342,1893802
002344,海宁皮城,5.02,4.9,5.02,365,222868
002208,合肥城建,7.95,7.76,7.94,1556,153516
002828,贝肯能源,8.79,8.58,8.79,360,84666
002122,ST天马,2.93,2.86,2.92,1548,84943
600256,广汇能源,6.7,6.54,6.7,3090,1579408
000038,深大通,8.8,8.59,8.79,488,28360
002883,中设股份,12.58,12.28,12.58,729,127208
300240,飞力达,8.39,8.19,8.38,153,59614
601996,丰林集团,3.36,3.28,3.36,4395,442474
601099,太平洋,3.36,3.28,3.35,14582,2040246
000517,荣安地产,2.52,2.46,2.52,3870,196355
600741,华域汽车,28.99,28.3,28.98,163,176544
002819,东方中科,34.07,33.26,34.07,57,9726
600299,安迪苏,12.62,12.32,12.61,443,140010
300282,三盛教育,4.63,4.52,4.62,540,125304
600649,城投控股,4.21,4.11,4.2,680,188315
603709,中源家居,17.27,16.86,17.27,28,12923
300413,芒果超媒,58.61,57.22,58.61,52,233809
300420,五洋停车,3.8,3.71,3.79,2332,189485
300554,三超新材,16.89,16.49,16.89,6,22341
603158,腾龙股份,16.9,16.5,16.89,49,77061
002510,天汽模,4.65,4.54,4.65,4156,347290
603320,迪贝电气,13.53,13.21,13.52,40,19172
301198,喜悦智行,38.09,37.19,38.09,272,28713
605289,罗曼股份,41.07,40.1,41.07,173,87906
002867,周大生,18.21,17.78,18.21,336,102960
603868,飞科电器,44.47,43.42,44.45,6,11569
002181,粤 传 媒,4.66,4.55,4.65,406,154032
300857,协创数据,29.66,28.96,29.66,31,49577
600845,宝信软件,62.3,60.83,62.29,25,52994
300780,德恩精工,16.11,15.73,16.1,68,25341
688010,福光股份,28.83,28.15,28.83,32,15952
600455,博通股份,23.32,22.77,23.26,3,15819
000055,方大集团,5.09,4.97,5.08,2109,282368
300197,节能铁汉,2.97,2.9,2.96,9286,574092
003023,彩虹集团,27.58,26.93,27.57,7,15070
603909,合诚股份,15.72,15.35,15.72,23,11097
603444,吉比特,432.0,421.85,432.0,122,18149
600919,江苏银行,5.97,5.83,5.96,12659,1354211
603685,晨丰科技,12.82,12.52,12.81,118,20904
301185,鸥玛软件,27.35,26.71,27.34,79,47134
300196,长海股份,17.95,17.53,17.95,140,43850
002809,红墙股份,10.69,10.44,10.69,127,25593
002761,浙江建投,7.7,7.52,7.7,292,56298
603508,思维列控,23.53,22.98,23.51,43,26155
300017,网宿科技,6.85,6.69,6.85,2786,872333
603903,中持股份,11.57,11.3,11.56,7,34809
300561,汇金科技,11.57,11.3,11.56,188,80995
603139,康惠制药,22.29,21.77,22.29,11,40067
603085,天成自控,8.15,7.96,8.15,886,104772
300245,天玑科技,9.44,9.22,9.44,135,75420
002875,安奈儿,9.44,9.22,9.44,167,24738
002123,梦网科技,17.61,17.2,17.6,378,108828
603066,音飞储存,9.03,8.82,9.02,246,35449
600428,中远海特,5.16,5.04,5.16,814,345642
600162,香江控股,2.15,2.1,2.14,2334,458734
300615,欣天科技,12.47,12.18,12.46,139,19631
300168,万达信息,13.33,13.02,13.33,201,182216
603699,纽威股份,11.21,10.95,11.21,124,74680
300195,长荣股份,7.33,7.16,7.32,203,125738
000598,兴蓉环境,6.47,6.32,6.46,271,298362
002542,中化岩土,3.02,2.95,3.01,3575,240771
002293,罗莱生活,14.67,14.33,14.67,20,57214
000713,丰乐种业,9.93,9.7,9.93,2379,383699
002718,友邦吊顶,12.96,12.66,12.95,40,20022
300218,安利股份,17.72,17.31,17.72,121,31844
002361,神剑股份,5.62,5.49,5.61,193,152301
601956,东贝集团,6.92,6.76,6.92,373,44010
000917,电广传媒,6.92,6.76,6.91,545,566319
600199,金种子酒,17.31,16.91,17.31,1598,238874
600704,物产中大,6.06,5.92,6.05,7327,712917
002661,克明食品,12.12,11.84,12.12,264,97906
600410,华胜天成,6.93,6.77,6.92,779,256447
688466,金科环境,22.09,21.58,22.09,81,13269
300271,华宇软件,13.0,12.7,12.99,1004,276830
000639,西王食品,5.2,5.08,5.19,1201,184725
000516,国际医学,11.29,11.03,11.28,929,302769
605296,神农集团,41.26,40.31,41.26,31,24334
002287,奇正藏药,31.28,30.56,31.28,183,115176
002588,史丹利,6.09,5.95,6.08,3063,229402
300959,线上线下,49.24,48.11,49.24,180,6750
002066,瑞泰科技,11.34,11.08,11.33,207,60391
600008,首创环保,3.49,3.41,3.48,7762,1522142
603087,甘李药业,71.99,70.34,71.98,562,56161
600287,江苏舜天,4.8,4.69,4.79,369,50084
301056,森赫股份,11.8,11.53,11.79,214,33811
600597,光明乳业,14.86,14.52,14.86,575,215084
603955,大千生态,13.55,13.24,13.54,35,14373
601008,连云港,3.94,3.85,3.93,1694,254926
300353,东土科技,10.08,9.85,10.07,523,117153
300840,酷特智能,11.85,11.58,11.85,77,34102
600540,新赛股份,6.15,6.01,6.14,2689,484570
300898,熊猫乳品,33.87,33.1,33.87,1,56814
600811,东方集团,3.08,3.01,3.07,5070,586308
600537,亿晶光电,4.84,4.73,4.84,1,254100
600439,瑞贝卡,3.08,3.01,3.08,2390,168866
300335,迪森股份,6.16,6.02,6.15,1458,155926
000727,冠捷科技,3.08,3.01,3.07,1997,1160297
000726,鲁  泰Ａ,6.6,6.45,6.59,236,127461
000089,深圳机场,7.49,7.32,7.49,767,189946
600783,鲁信创投,13.22,12.92,13.22,869,70673
601002,晋亿实业,5.29,5.17,5.28,1713,126173
300779,惠城环保,17.64,17.24,17.64,39,16055
600070,浙江富润,7.5,7.33,7.49,120,70741
002311,海大集团,75.0,73.3,75.0,529,94923
000615,奥园美谷,11.03,10.78,11.02,931,240188
600538,国发股份,6.18,6.04,6.17,3157,290725
301057,汇隆新材,20.31,19.85,20.3,67,12186
300949,奥雅设计,72.0,70.37,72.0,34,30685
601811,新华文轩,9.28,9.07,9.27,273,28690
002815,崇达技术,17.24,16.85,17.24,153,129130
688108,赛诺医疗,8.4,8.21,8.39,14,59163
300035,中科电气,30.95,30.25,30.93,46,200713
601880,辽港股份,1.77,1.73,1.76,6523,952047
300996,普联软件,32.32,31.59,32.32,44,18680
300938,信测标准,50.03,48.9,50.03,15,4352
603848,好太太,14.17,13.85,14.17,147,26450
300366,创意信息,12.4,12.12,12.4,1659,167249
300108,吉药控股,4.43,4.33,4.43,1969,1052948
002508,老板电器,36.85,36.02,36.83,5,176323
000752,*ST西发,5.33,5.21,5.33,20,29244
300768,迪普科技,42.2,41.25,42.19,50,19350
000985,大庆华科,14.22,13.9,14.21,1,18060
603580,艾艾精工,12.0,11.73,11.99,36,13526
002582,好想你,8.9,8.7,8.9,502,97391
002204,大连重工,4.45,4.35,4.45,2557,334341
000007,*ST全新,6.23,6.09,6.22,79,60057
600796,钱江生化,5.79,5.66,5.78,108,59109
002898,赛隆药业,10.69,10.45,10.67,29,22627
600329,中新药业,32.13,31.41,32.13,205,207094
300868,杰美特,26.35,25.76,26.35,7,12996
300191,潜能恒信,26.35,25.76,26.35,4,62680
600838,上海九百,6.7,6.55,6.69,564,88519
300163,先锋新材,4.02,3.93,4.01,717,181668
002607,中公教育,8.04,7.86,8.03,5583,422026
300858,科拓生物,33.96,33.2,33.96,324,24883
603528,多伦科技,7.15,6.99,7.15,272,54436
688036,传音控股,160.49,156.9,160.3,11,20809
601921,浙版传媒,9.85,9.63,9.85,2422,119236
000416,民生控股,4.03,3.94,4.03,600,149608
002406,远东传动,6.27,6.13,6.26,279,78781
600337,美克家居,3.59,3.51,3.58,2638,276073
002397,梦洁股份,4.04,3.95,4.03,1754,172983
603810,丰山集团,13.92,13.61,13.92,57,17904
603301,振德医疗,52.54,51.37,52.53,17,35447
002435,长江健康,5.39,5.27,5.39,2492,297259
002216,三全食品,20.67,20.21,20.67,981,104932
603317,天味食品,27.42,26.81,27.42,198,67058
601086,国芳集团,4.05,3.96,4.04,265,50427
600307,酒钢宏兴,2.25,2.2,2.24,32763,900777
300027,华谊兄弟,4.05,3.96,4.05,181,599357
605255,天普股份,17.11,16.73,17.11,217,19984
600603,广汇物流,4.06,3.97,4.05,1027,142655
601566,九牧王,12.64,12.36,12.63,44,21704
300315,掌趣科技,4.97,4.86,4.96,5629,1781957
002687,乔治白,7.23,7.07,7.23,848,96594
600661,昂立教育,9.95,9.73,9.95,148,86347
300500,启迪设计,24.0,23.47,24.0,216,118942
600533,栖霞建设,3.17,3.1,3.17,265,172487
603711,香飘飘,16.77,16.4,16.76,25,20376
600275,*ST昌鱼,2.72,2.66,2.72,696,52402
600740,山西焦化,6.35,6.21,6.35,2878,644099
603332,苏州龙杰,17.24,16.86,17.23,147,31118
600127,金健米业,8.65,8.46,8.64,2832,258933
688161,威高骨科,65.15,63.72,65.15,53,11347
301070,开勒股份,36.48,35.68,36.48,6,11719
300169,天晟新材,6.84,6.69,6.83,549,73313
603613,国联股份,109.91,107.5,109.86,5,29227
300466,赛摩智能,7.3,7.14,7.3,1423,304993
000631,顺发恒业,3.65,3.57,3.64,314,71178
300387,富邦股份,6.85,6.7,6.85,197,58818
002051,中工国际,7.31,7.15,7.3,577,76671
300882,万胜智能,19.23,18.81,19.23,112,22501
000972,*ST中基,2.75,2.69,2.74,1115,73012
600191,*ST华资,3.67,3.59,3.67,162,41407
002652,扬子新材,3.67,3.59,3.67,2073,120364
603095,越剑智能,25.7,25.14,25.69,5,9003
300542,新晨科技,15.61,15.27,15.6,691,200918
601898,中煤能源,6.43,6.29,6.42,4739,918499
300071,*ST嘉信,2.76,2.7,2.75,1135,93154
002150,通润装备,6.44,6.3,6.43,249,29631
002393,力生制药,22.09,21.61,22.09,205,26931
300517,海波重科,13.35,13.06,13.34,300,10940
603516,淳中科技,20.73,20.28,20.73,1,51846
300154,瑞凌股份,6.91,6.76,6.9,281,47412
002448,中原内配,6.92,6.77,6.91,1004,123870
000592,平潭发展,3.23,3.16,3.22,5444,873835
002991,甘源食品,77.99,76.3,77.98,20,24326
600718,东软集团,13.86,13.56,13.86,536,333223
600279,重庆港,4.16,4.07,4.15,391,100759
603199,九华旅游,22.2,21.72,22.18,47,9718
603860,中公高科,22.68,22.19,22.68,15,15405
600029,南方航空,6.96,6.81,6.96,789,709796
002547,春兴精工,4.64,4.54,4.64,797,525101
002931,锋龙股份,14.4,14.09,14.39,231,22269
002252,上海莱士,6.97,6.82,6.97,1422,759946
002563,森马服饰,7.9,7.73,7.9,1235,227874
300295,三六五网,11.62,11.37,11.62,117,98533
002573,清新环境,7.44,7.28,7.44,999,251819
000708,中信特钢,20.93,20.48,20.92,53,192950
600130,波导股份,4.19,4.1,4.19,2153,187614
600546,山煤国际,8.39,8.21,8.39,212,845794
603511,爱慕股份,24.24,23.72,24.24,302,31915
002641,永高股份,5.6,5.48,5.6,96,164531
002042,华孚时尚,4.67,4.57,4.66,962,272059
300178,*ST腾邦,1.87,1.83,1.86,9128,162751
002999,天禾股份,7.02,6.87,7.02,68,73144
600488,天药股份,4.69,4.59,4.68,653,124298
300963,中洲特材,24.87,24.34,24.87,21,10397
002631,德尔未来,7.51,7.35,7.51,90,88885
300433,蓝思科技,23.48,22.98,23.47,1362,544857
300923,研奥股份,29.6,28.97,29.6,23,6259
002975,博杰股份,64.9,63.52,64.89,10,14678
300700,岱勒新材,14.58,14.27,14.57,100,22052
600353,旭光电子,7.53,7.37,7.53,1825,707825
300334,津膜科技,9.42,9.22,9.42,94,50111
300018,中元股份,8.48,8.3,8.47,2025,519246
300616,尚品宅配,43.82,42.89,43.81,20,25683
300140,中环装备,7.54,7.38,7.53,564,112425
300205,天喻信息,13.67,13.38,13.66,574,92303
600239,*ST云城,2.36,2.31,2.36,3026,121328
688285,高铁电气,10.39,10.17,10.38,348,76509
003003,天元股份,11.34,11.1,11.33,305,28123
600449,宁夏建材,12.29,12.03,12.28,215,42045
002992,宝明科技,13.71,13.42,13.7,61,15635
000757,浩物股份,4.73,4.63,4.72,3106,189487
688189,南新制药,35.98,35.22,35.98,7,14125
002843,泰嘉股份,10.42,10.2,10.42,85,12148
000070,特发信息,6.64,6.5,6.64,292,118969
300665,飞鹿股份,9.97,9.76,9.96,9,37872
600221,*ST海航,1.9,1.86,1.89,64120,1043214
002137,实益达,6.18,6.05,6.17,616,114610
002570,贝因美,5.23,5.12,5.23,694,244222
600798,宁波海运,4.28,4.19,4.27,1201,143814
000034,神州数码,16.17,15.83,16.16,239,105715
600985,淮北矿业,11.42,11.18,11.42,796,360015
603843,正平股份,4.76,4.66,4.75,848,105609
603356,华菱精工,13.33,13.05,13.33,143,24884
600535,天士力,16.19,15.85,16.19,496,781399
600468,百利电气,5.24,5.13,5.23,397,88966
603329,上海雅仕,15.26,14.94,15.26,93,41701
300871,回盛生物,29.09,28.48,29.09,220,31783
002485,雪松发展,4.77,4.67,4.77,104,47168
600710,苏美达,6.68,6.54,6.68,94,168946
603602,纵横通信,10.5,10.28,10.49,157,36803
600017,日照港,2.87,2.81,2.86,2913,244781
600823,世茂股份,3.35,3.28,3.34,1066,231784
000898,鞍钢股份,3.83,3.75,3.83,1389,609575
000785,居然之家,5.27,5.16,5.26,2613,157401
688505,复旦张江,14.4,14.1,14.4,578,81968
600790,轻纺城,3.36,3.29,3.35,4029,135210
300611,美力科技,11.52,11.28,11.52,60,26717
000789,万年青,12.48,12.22,12.48,369,183642
688258,卓易信息,36.03,35.28,36.03,25,11016
300598,诚迈科技,65.35,63.99,65.35,110,34841
300881,盛德鑫泰,28.36,27.77,28.36,38,17460
002093,国脉科技,6.73,6.59,6.73,394,147821
600593,*ST圣亚,12.5,12.24,12.46,5,4578
001872,招商港口,17.31,16.95,17.3,6,28012
600012,皖通高速,7.23,7.08,7.23,71,52309
000926,福星股份,4.34,4.25,4.34,2618,210907
300851,交大思诺,29.9,29.28,29.9,30,3164
688659,元琛科技,13.51,13.23,13.51,17,19699
002543,万和电气,7.73,7.57,7.72,125,29708
300911,亿田智能,83.65,81.92,83.6,1,11650
300832,新产业,44.98,44.05,44.97,10,25273
002307,北新路桥,4.36,4.27,4.35,5047,144164
601003,柳钢股份,5.33,5.22,5.32,396,161859
600896,*ST海医,5.33,5.22,5.33,192,111894
600834,申通地铁,10.18,9.97,10.17,634,43151
300526,中潜股份,22.32,21.86,22.31,119,47554
000735,罗 牛 山,7.28,7.13,7.28,530,347717
300773,拉卡拉,29.63,29.02,29.63,7,249477
600730,中国高科,5.83,5.71,5.82,1452,80068
300550,和仁科技,13.12,12.85,13.11,52,32278
600980,北矿科技,18.47,18.09,18.47,8,54484
600831,广电网络,6.32,6.19,6.31,485,258086
000333,美的集团,75.36,73.81,75.35,192,310408
002112,三变科技,8.27,8.1,8.26,241,55001
605287,德才股份,29.23,28.63,29.23,40,10823
002511,中顺洁柔,17.06,16.71,17.06,74,150958
603887,城地香江,8.29,8.12,8.28,458,54214
002995,天地在线,35.12,34.4,35.12,93,49319
300050,世纪鼎利,4.88,4.78,4.88,641,98731
002162,悦心健康,4.88,4.78,4.87,1112,188037
688093,世华科技,38.08,37.3,38.07,17,6571
605133,嵘泰股份,29.31,28.71,29.3,25,45414
002333,罗普斯金,5.38,5.27,5.38,2757,80554
002300,太阳电缆,8.32,8.15,8.32,444,207611
002912,中新赛克,33.78,33.09,33.78,13,16634
688098,申联生物,11.27,11.04,11.27,435,49679
300356,ST光一,3.43,3.36,3.42,1086,101642
300310,宜通世纪,5.39,5.28,5.39,336,426720
600755,厦门国贸,7.36,7.21,7.36,2060,346024
000058,深 赛 格,6.87,6.73,6.86,359,430178
002396,星网锐捷,24.06,23.57,24.05,783,127716
002418,康盛股份,3.93,3.85,3.92,1308,302066
002561,徐家汇,7.38,7.23,7.37,252,50478
300084,海默科技,5.91,5.79,5.9,1628,162342
000666,经纬纺机,8.87,8.69,8.86,516,94951
002813,路畅科技,26.16,25.63,26.16,135,25985
002015,协鑫能科,16.8,16.46,16.79,356,146395
002664,长鹰信质,20.26,19.85,20.26,5,41190
605189,富春染织,25.7,25.18,25.7,25,31570
603133,碳元科技,10.38,10.17,10.38,310,21946
600448,华纺股份,3.46,3.39,3.45,1227,132111
600892,大晟文化,4.45,4.36,4.45,503,73469
000554,泰山石油,5.44,5.33,5.43,879,154380
002928,华夏航空,12.86,12.6,12.8,31,85850
300440,运达科技,9.9,9.7,9.89,884,131042
002681,奋达科技,3.96,3.88,3.96,1488,241067
002113,ST天润,1.98,1.94,1.97,8666,498980
002462,嘉事堂,14.36,14.07,14.36,149,91711
300669,沪宁股份,18.87,18.49,18.86,89,10832
603277,银都股份,18.88,18.5,18.88,32,7553
002727,一心堂,39.3,38.51,39.3,24,266027
603759,海天股份,17.42,17.07,17.41,96,27186
600565,迪马股份,2.49,2.44,2.48,16088,325733
002387,维信诺,9.47,9.28,9.47,1016,90422
300269,ST联建,3.99,3.91,3.99,1218,85656
300933,中辰股份,12.47,12.22,12.47,1081,59267
600961,株冶集团,9.49,9.3,9.48,723,76160
603089,正裕工业,9.5,9.31,9.49,346,42368
300284,苏交科,6.5,6.37,6.49,213,73123
300414,中光防雷,11.52,11.29,11.51,358,50737
600166,福田汽车,3.51,3.44,3.51,19261,716556
000701,厦门信达,5.52,5.41,5.51,714,42031
002574,明牌珠宝,5.02,4.92,5.02,1028,92711
000709,河钢股份,2.51,2.46,2.5,23243,763696
000536,华映科技,2.51,2.46,2.5,10439,268254
603768,常青股份,17.08,16.74,17.08,40,12240
002753,永东股份,10.05,9.85,10.05,700,75806
300229,拓尔思,10.56,10.35,10.55,1536,216515
600827,百联股份,13.6,13.33,13.6,381,145291
600202,哈空调,5.04,4.94,5.03,854,173597
000826,启迪环境,4.54,4.45,4.54,25,116420
600801,华新水泥,19.69,19.3,19.69,722,182460
600088,中视传媒,11.63,11.4,11.63,243,91317
600327,大东方,6.07,5.95,6.07,579,144744
300667,必创科技,23.29,22.83,23.28,5,16310
300136,信维通信,25.83,25.32,25.82,469,189578
002225,濮耐股份,4.56,4.47,4.56,841,149448
300808,久量股份,14.7,14.41,14.69,35,23948
600306,*ST商城,17.75,17.4,17.71,53,6832
300231,银信科技,9.14,8.96,9.13,588,162368
605298,必得科技,19.3,18.92,19.29,6,9091
603983,丸美股份,32.51,31.87,32.51,7,15369
600099,林海股份,8.64,8.47,8.63,98,50528
600569,安阳钢铁,3.05,2.99,3.05,4531,313675
603797,联泰环保,7.12,6.98,7.12,139,70280
002708,光洋股份,7.12,6.98,7.11,399,85555
002476,宝莫股份,4.58,4.49,4.58,690,71149
300783,三只松鼠,39.75,38.97,39.75,432,96211
600267,海正药业,14.27,13.99,14.27,474,133348
002749,国光股份,10.2,10.0,10.18,76,13658
002328,新朋股份,6.12,6.0,6.12,116,130914
300778,新城市,20.43,20.03,20.43,187,12718
300732,设研院,12.28,12.04,12.28,187,38726
601975,招商南油,2.05,2.01,2.04,38690,628040
600100,同方股份,6.15,6.03,6.14,2130,403383
002659,凯文教育,4.1,4.02,4.09,1566,170942
002231,奥维通信,6.15,6.03,6.14,101,69039
603299,苏盐井神,9.75,9.56,9.75,4,161072
000671,阳 光 城,3.08,3.02,3.07,20528,1090681
688218,江苏北人,15.43,15.13,15.42,23,15110
300417,南华仪器,12.36,12.12,12.36,173,20053
002067,景兴纸业,4.12,4.04,4.11,2242,309869
300785,值得买,73.16,71.74,73.15,2,7117
000927,中国铁物,3.61,3.54,3.61,2966,215394
601001,晋控煤业,9.8,9.61,9.8,498,623773
300514,友讯达,12.91,12.66,12.9,179,44272
002499,*ST科林,5.17,5.07,5.16,65,5146
001218,丽臣实业,44.48,43.62,44.48,209,15439
600539,狮头股份,8.28,8.12,8.27,48,80210
600629,华建集团,6.73,6.6,6.72,552,32068
300190,维尔利,6.22,6.1,6.22,870,96094
603661,恒林股份,41.51,40.71,41.51,40,5202
300836,佰奥智能,35.84,35.15,35.83,32,4550
300787,海能实业,27.53,27.0,27.52,41,18146
603567,珍宝岛,15.6,15.3,15.59,52,107160
002820,桂发祥,10.4,10.2,10.39,69,63048
000949,新乡化纤,5.72,5.61,5.71,600,196560
300912,凯龙高科,24.46,23.99,24.46,182,10063
