symbol,name,close,yest_close,b1_p,b1_v,volume
603228,景旺电子,33.43,33.89,33.39,5,57270
002337,赛象科技,4.36,4.42,4.36,406,150389
002792,通宇通讯,15.98,16.2,15.98,26,19507
600853,龙建股份,2.9,2.94,2.89,2370,469976
600103,青山纸业,2.9,2.94,2.89,12443,407117
600602,云赛智联,6.52,6.61,6.51,460,109080
003041,真爱美家,24.62,24.96,24.52,2,13405
000798,中水渔业,7.96,8.07,7.95,489,109536
603869,新智认知,10.13,10.27,10.13,2,45206
603506,南都物业,16.6,16.83,16.59,6,17534
600169,太原重工,2.88,2.92,2.88,638,299250
300648,星云股份,59.03,59.85,59.02,10,33288
300366,创意信息,12.23,12.4,12.23,573,214063
603029,天鹅股份,14.38,14.58,14.38,127,12370
688276,百克生物,67.5,68.44,67.32,23,6758
600784,鲁银投资,6.46,6.55,6.46,147,83539
300512,中亚股份,15.78,16.0,15.77,3,12574
600313,农发种业,5.73,5.81,5.72,2905,1290837
002135,东南网架,11.46,11.62,11.45,172,481315
000065,北方国际,8.58,8.7,8.58,27,97257
300570,太辰光,17.86,18.11,17.86,66,33499
603216,梦天家居,25.0,25.35,24.99,346,99574
003043,华亚智能,75.0,76.05,75.0,5,13415
300226,上海钢联,41.29,41.87,41.29,197,20308
603220,中贝通信,15.66,15.88,15.65,42,55522
603885,吉祥航空,17.79,18.04,17.78,13,108281
002980,华盛昌,30.53,30.96,30.53,15,6125
000792,盐湖股份,33.33,33.8,33.33,332,691713
002200,ST云投,7.8,7.91,7.79,51,12650
600332,白云山,34.01,34.49,34.0,726,308149
002524,光正眼科,9.21,9.34,9.2,450,59612
689009,九号公司-WD,68.0,68.96,68.0,128,23180
300323,华灿光电,12.03,12.2,12.02,229,131139
603177,德创环保,14.86,15.07,14.83,1,4118
002978,安宁股份,42.45,43.05,42.45,28,18782
002344,海宁皮城,4.95,5.02,4.94,1424,148614
003037,三和管桩,11.3,11.46,11.29,33,39656
600170,上海建工,3.53,3.58,3.52,7487,960035
000949,新乡化纤,5.64,5.72,5.64,240,159794
603677,奇精机械,12.67,12.85,12.66,62,26816
600617,国新能源,4.22,4.28,4.21,417,127427
300645,正元智慧,24.6,24.95,24.59,287,127602
000063,中兴通讯,32.95,33.42,32.95,1202,393241
300214,日科化学,7.71,7.82,7.7,1077,30700
600051,宁波联合,7.7,7.81,7.7,230,30996
000060,中金岭南,4.9,4.97,4.89,9785,359057
001207,联科科技,21.66,21.97,21.66,219,11694
000931,中 关 村,7.67,7.78,7.67,4646,189778
600719,大连热电,4.18,4.24,4.18,74,64481
601106,中国一重,3.48,3.53,3.47,8735,307897
002611,东方精工,5.56,5.64,5.56,942,166958
300203,聚光科技,25.69,26.06,25.68,63,86062
603158,腾龙股份,16.66,16.9,16.65,67,57859
601010,文峰股份,3.47,3.52,3.46,1800,233005
688265,南模生物,67.88,68.86,67.88,18,15195
601177,杭齿前进,8.99,9.12,8.98,533,30339
000930,中粮科技,11.06,11.22,11.05,408,326299
600592,龙溪股份,10.36,10.51,10.36,143,69195
600506,*ST香梨,11.05,11.21,11.05,49,12111
603188,亚邦股份,5.52,5.6,5.51,529,38025
000009,中国宝安,13.8,14.0,13.8,979,650085
002996,顺博合金,14.48,14.69,14.47,20,27485
603681,永冠新材,37.89,38.44,37.89,200,16342
688621,阳光诺和,110.18,111.78,110.0,2,8913
600368,五洲交通,4.13,4.19,4.13,507,163728
603025,大豪科技,26.14,26.52,26.14,321,30962
002085,万丰奥威,5.5,5.58,5.5,2037,166727
300947,德必集团,33.66,34.15,33.66,2,8760
688596,正帆科技,24.72,25.08,24.71,8,20721
300286,安科瑞,32.25,32.72,32.25,146,45744
600232,金鹰股份,5.48,5.56,5.48,57,41858
300700,岱勒新材,14.37,14.58,14.37,30,21517
600728,佳都科技,8.89,9.02,8.88,906,916973
002114,罗平锌电,8.19,8.31,8.18,513,101263
603133,碳元科技,10.23,10.38,10.23,49,40170
600300,ST维维,4.09,4.15,4.09,930,265648
002593,日上集团,4.09,4.15,4.08,2868,83731
300042,朗科科技,15.65,15.88,15.63,102,94453
600176,中国巨石,17.68,17.94,17.68,181,304961
300403,汉宇集团,6.8,6.9,6.8,525,117611
000523,*ST浪奇,3.4,3.45,3.39,1053,37681
601088,中国神华,22.4,22.73,22.39,622,347745
600301,*ST南化,12.21,12.39,12.21,5,24470
000622,恒立实业,4.07,4.13,4.07,1535,90824
600251,冠农股份,9.49,9.63,9.49,113,142228
000039,中集集团,16.94,17.19,16.94,345,164217
600231,凌钢股份,2.71,2.75,2.71,3629,183837
300515,三德科技,12.85,13.04,12.85,127,38271
002111,威海广泰,12.16,12.34,12.16,202,52066
603706,东方环宇,14.84,15.06,14.84,4,10170
002312,川发龙蟒,12.81,13.0,12.81,751,137512
002857,三晖电气,16.85,17.1,16.85,360,12625
002386,天原股份,12.12,12.3,12.12,2498,297638
002231,奥维通信,6.06,6.15,6.06,615,55648
688109,品茗股份,50.48,51.23,50.23,2,2535
002631,德尔未来,7.4,7.51,7.4,588,64517
601225,陕西煤业,12.09,12.27,12.09,9951,498961
603903,中持股份,11.4,11.57,11.4,23,23084
688268,华特气体,88.47,89.79,88.46,9,7999
603367,辰欣药业,13.4,13.6,13.39,12,36734
600289,ST信通,4.02,4.08,4.02,2270,22642
600275,*ST昌鱼,2.68,2.72,2.68,40,38693
002738,中矿资源,64.32,65.28,64.31,67,160485
300349,金卡智能,12.04,12.22,12.03,154,34862
002319,乐通股份,13.36,13.56,13.36,1295,37887
300230,永利股份,4.67,4.74,4.67,235,136662
000038,深大通,8.67,8.8,8.66,132,19475
300036,超图软件,30.0,30.45,30.0,778,246526
000809,铁岭新城,3.33,3.38,3.33,393,75886
600580,卧龙电驱,17.31,17.57,17.31,68,256345
300885,海昌新材,19.3,19.59,19.29,96,11027
300856,科思股份,59.15,60.04,59.15,15,14142
603773,沃格光电,21.26,21.58,21.26,1,16908
300618,寒锐钴业,76.96,78.12,76.96,21,54861
600523,贵航股份,22.55,22.89,22.55,899,139198
002093,国脉科技,6.63,6.73,6.62,483,143494
603322,超讯通信,12.59,12.78,12.59,90,29615
603192,汇得科技,53.0,53.8,52.98,4,22118
300131,英唐智控,7.95,8.07,7.94,1312,365799
300916,朗特智能,61.6,62.53,61.56,13,4525
688393,安必平,30.45,30.91,30.42,37,7753
600985,淮北矿业,11.25,11.42,11.25,2267,265010
600531,豫光金铅,5.95,6.04,5.94,1816,234404
603333,尚纬股份,11.22,11.39,11.22,221,141256
300163,先锋新材,3.96,4.02,3.95,1006,164650
002180,纳思达,46.1,46.8,46.1,1,116263
603703,盛洋科技,21.73,22.06,21.72,76,95537
600997,开滦股份,7.24,7.35,7.24,14,186876
002116,中国海诚,7.24,7.35,7.24,244,27738
002363,隆基机械,5.92,6.01,5.91,66,66696
605368,蓝天燃气,14.46,14.68,14.46,3,26438
300875,捷强装备,62.29,63.24,62.22,50,9179
002243,力合科创,11.14,11.31,11.13,583,116481
002332,仙琚制药,13.1,13.3,13.1,1165,150380
300126,锐奇股份,7.2,7.31,7.2,68,62584
002626,金达威,31.41,31.89,31.41,8,41092
603709,中源家居,17.01,17.27,17.01,51,7858
300095,华伍股份,18.31,18.59,18.3,191,117367
300466,赛摩智能,7.19,7.3,7.18,1984,331337
603032,*ST德新,83.01,84.28,83.01,20,18852
301070,开勒股份,35.93,36.48,35.93,8,9746
300789,唐源电气,26.13,26.53,26.13,55,4847
300133,华策影视,7.18,7.29,7.18,1295,802286
600187,国中水务,2.61,2.65,2.6,4708,368377
000623,吉林敖东,18.27,18.55,18.27,349,193926
603185,上机数控,161.72,164.2,161.72,330,40208
000428,华天酒店,3.26,3.31,3.26,469,223351
000657,中钨高新,14.99,15.22,14.99,340,174836
600867,通化东宝,11.07,11.24,11.07,2416,244276
600783,鲁信创投,13.02,13.22,13.02,25,47586
600568,ST中珠,1.95,1.98,1.95,2449,99375
002678,珠江钢琴,7.15,7.26,7.14,247,33405
603601,再升科技,12.33,12.52,12.32,83,60189
603033,三维股份,25.93,26.33,25.93,18,16663
002134,天津普林,9.72,9.87,9.71,1,29354
605369,拱东医疗,127.0,128.96,127.0,405,13679
300119,瑞普生物,24.6,24.98,24.59,98,56081
300084,海默科技,5.82,5.91,5.82,564,137046
000751,锌业股份,3.88,3.94,3.88,8102,159864
300599,雄塑科技,10.34,10.5,10.33,1,44345
000799,酒鬼酒,206.6,209.8,206.6,80,48911
603859,能科科技,38.7,39.3,38.68,10,23652
603950,长源东谷,17.41,17.68,17.39,50,10248
003007,直真科技,18.05,18.33,18.04,3,7920
688005,容百科技,118.95,120.8,118.95,38,93154
600805,悦达投资,4.5,4.57,4.5,407,99245
002221,东华能源,12.21,12.4,12.2,1544,128917
605588,冠石科技,39.14,39.75,39.14,1,5695
600586,金晶科技,8.98,9.12,8.97,192,178540
300217,东方电热,5.77,5.86,5.77,1900,664693
300592,华凯创意,19.2,19.5,19.19,47,19551
300991,创益通,32.62,33.13,32.62,120,9059
603758,秦安股份,8.93,9.07,8.93,43,21847
000669,ST金鸿,2.55,2.59,2.55,1041,114770
002810,山东赫达,56.69,57.58,56.69,28,26730
300369,绿盟科技,15.9,16.15,15.89,55,113883
000601,韶能股份,5.08,5.16,5.08,27,101454
300597,吉大通信,9.52,9.67,9.51,58,50396
300912,凯龙高科,24.08,24.46,24.07,47,12669
603517,绝味食品,68.3,69.38,68.29,12,80664
000681,视觉中国,25.88,26.29,25.88,603,671445
002697,红旗连锁,5.68,5.77,5.68,2042,414882
300184,力源信息,6.94,7.05,6.93,1999,486318
603991,至正股份,41.0,41.65,41.0,14,4310
688722,同益中,13.87,14.09,13.87,12,20398
600835,上海机电,15.75,16.0,15.75,42,30846
002838,道恩股份,16.38,16.64,16.38,121,33959
603316,诚邦股份,5.66,5.75,5.65,132,37601
000679,大连友谊,4.4,4.47,4.4,487,29355
603970,中农立华,26.37,26.79,26.36,9,10170
300317,珈伟新能,7.53,7.65,7.53,1053,139280
300660,江苏雷利,27.57,28.01,27.57,14,15092
002392,北京利尔,5.01,5.09,5.01,235,128865
688395,正弦电气,28.18,28.63,28.18,150,6154
600651,飞乐音响,3.13,3.18,3.12,3774,96728
601778,晶科科技,8.13,8.26,8.13,1090,519458
000632,三木集团,3.75,3.81,3.74,4462,136888
603383,顶点软件,36.87,37.46,36.87,30,12587
002281,光迅科技,23.09,23.46,23.09,120,78142
301037,保立佳,24.95,25.35,24.95,154,6632
300306,远方信息,10.6,10.77,10.6,86,41489
300832,新产业,44.27,44.98,44.27,12,15194
301051,信濠光电,127.06,129.1,127.05,5,5441
300470,中密控股,42.9,43.59,42.78,1,22278
003035,南网能源,8.08,8.21,8.08,1481,320451
603166,福达股份,8.7,8.84,8.69,198,39073
603826,坤彩科技,37.28,37.88,37.28,333,14814
688056,莱伯泰科,59.6,60.56,59.31,3,2744
002741,光华科技,20.47,20.8,20.47,144,44404
600375,汉马科技,9.92,10.08,9.92,98,78251
300015,爱尔眼科,41.54,42.21,41.54,82,271472
300753,爱朋医疗,19.83,20.15,19.83,19,17782
600480,凌云股份,9.91,10.07,9.9,311,128887
600581,八一钢铁,6.19,6.29,6.18,2308,331433
000536,华映科技,2.47,2.51,2.47,592,202879
603958,哈森股份,6.79,6.9,6.79,40,18020
300929,华骐环保,27.16,27.6,27.15,39,11864
002700,ST浩源,4.32,4.39,4.32,606,28623
002967,广电计量,27.14,27.58,27.14,10,36912
603993,洛阳钼业,5.55,5.64,5.55,16829,1040948
688520,神州细胞-U,57.94,58.88,57.92,15,5529
688505,复旦张江,14.17,14.4,14.17,373,44240
603110,东方材料,44.27,44.99,44.27,116,17461
688179,阿拉丁,78.07,79.34,78.07,11,8928
300962,中金辐照,21.5,21.85,21.5,98,57769
688216,气派科技,48.51,49.3,48.5,9,6797
000856,冀东装备,7.98,8.11,7.97,113,68933
002410,广联达,62.46,63.48,62.46,105,50267
300486,东杰智能,11.63,11.82,11.62,69,29428
000011,深物业A,11.63,11.82,11.63,21,64053
000663,永安林业,9.18,9.33,9.18,245,35762
600408,ST安泰,3.67,3.73,3.66,1398,219446
603617,君禾股份,12.23,12.43,12.21,27,11931
002203,海亮股份,12.22,12.42,12.22,560,98898
002048,宁波华翔,21.36,21.71,21.36,87,118549
600545,卓郎智能,3.05,3.1,3.05,74,112838
300797,钢研纳克,17.08,17.36,17.05,1,31346
600549,厦门钨业,21.95,22.31,21.95,1020,139245
600584,长电科技,30.45,30.95,30.44,290,223414
300357,我武生物,54.15,55.04,54.15,66,21858
300127,银河磁体,23.72,24.11,23.71,49,83900
002299,圣农发展,23.72,24.11,23.72,146,110584
300528,幸福蓝海,6.68,6.79,6.68,262,67249
600461,洪城环境,8.5,8.64,8.5,458,144181
603040,新坐标,20.03,20.36,20.01,10,16763
002014,永新股份,9.1,9.25,9.1,36,32318
300748,金力永磁,39.34,39.99,39.33,210,173266
300931,通用电梯,11.49,11.68,11.49,64,20034
603530,神马电力,18.74,19.05,18.74,13,17477
600598,北大荒,15.1,15.35,15.09,514,298718
688513,苑东生物,45.89,46.65,45.89,133,10589
688010,福光股份,28.36,28.83,28.36,150,9861
688027,国盾量子,171.16,174.0,171.16,13,3215
688701,卓锦股份,13.86,14.09,13.86,178,12064
603856,东宏股份,12.65,12.86,12.64,115,20097
600238,海南椰岛,18.07,18.37,18.07,328,157361
002512,达华智能,3.61,3.67,3.61,1660,458685
002196,方正电机,11.43,11.62,11.4,77,210761
601238,广汽集团,15.03,15.28,15.03,436,182732
002993,奥海科技,39.05,39.7,39.05,528,19930
300938,信测标准,49.21,50.03,49.21,40,3543
600569,安阳钢铁,3.0,3.05,3.0,735,231157
600527,江南高纤,2.4,2.44,2.39,2812,264193
002546,新联电子,4.2,4.27,4.19,547,140017
000802,ST北文,4.8,4.88,4.8,1626,31175
002382,蓝帆医疗,16.16,16.43,16.16,827,161370
000426,兴业矿业,7.18,7.3,7.18,1391,174811
688192,迪哲医药-U,36.47,37.08,36.47,8,18043
600636,国新文化,10.75,10.93,10.74,147,64309
300980,祥源新材,41.8,42.5,41.8,16,5978
300035,中科电气,30.44,30.95,30.42,81,314974
603136,天目湖,17.9,18.2,17.89,4,41390
600022,山东钢铁,1.79,1.82,1.79,49703,1409052
300237,美晨生态,2.98,3.03,2.97,2098,794977
300519,新光药业,23.83,24.23,23.82,284,303006
002925,盈趣科技,33.95,34.52,33.95,40,24910
002430,杭氧股份,28.57,29.05,28.56,14,82229
000045,深纺织Ａ,9.52,9.68,9.51,191,62653
002799,环球印务,12.47,12.68,12.46,14,36475
600684,珠江股份,3.56,3.62,3.55,1267,85247
000404,长虹华意,4.74,4.82,4.73,275,146263
600998,九州通,15.4,15.66,15.4,1040,137265
600525,长园集团,5.92,6.02,5.91,1628,97425
002077,大港股份,7.69,7.82,7.68,227,121973
688003,天准科技,38.42,39.07,38.42,59,9577
688607,康众医疗,36.64,37.26,36.64,4,4211
603087,甘李药业,70.79,71.99,70.78,132,43337
002362,汉王科技,17.68,17.98,17.68,32,67290
688086,紫晶存储,21.8,22.17,21.8,229,16221
300727,润禾材料,26.5,26.95,26.5,29,11511
002462,嘉事堂,14.12,14.36,14.11,68,64757
300903,科翔股份,25.88,26.32,25.88,51,18444
300956,英力股份,21.75,22.12,21.74,26,11678
688036,传音控股,157.8,160.49,157.79,10,18047
603713,密尔克卫,127.15,129.32,127.15,1,14098
600877,声光电科,15.19,15.45,15.19,76,54131
301008,宏昌科技,43.22,43.96,43.22,116,8211
002492,恒基达鑫,5.84,5.94,5.84,1216,79124
600058,五矿发展,9.34,9.5,9.33,191,56848
603956,威派格,17.5,17.8,17.5,45,13385
300314,戴维医疗,13.41,13.64,13.4,51,41576
603629,利通电子,23.3,23.7,23.29,3,19321
300992,泰福泵业,24.99,25.42,24.99,37,8420
600888,新疆众和,8.13,8.27,8.13,457,223071
600234,科新发展,10.42,10.6,10.42,63,30138
603026,石大胜华,186.77,190.0,186.77,200,37284
600196,复星医药,47.41,48.23,47.4,929,219661
300979,华利集团,85.55,87.03,85.55,33,7456
300259,新天科技,5.2,5.29,5.2,1178,226323
300665,飞鹿股份,9.8,9.97,9.8,16,38454
600610,中毅达,14.98,15.24,14.98,356,88155
002056,横店东磁,17.86,18.17,17.85,133,488833
002591,恒大高新,5.76,5.86,5.75,253,47655
688363,华熙生物,148.0,150.57,148.0,73,24469
000423,东阿阿胶,46.64,47.45,46.61,2,101893
002845,同兴达,29.35,29.86,29.34,25,49596
300235,方直科技,16.66,16.95,16.65,911,233443
300537,广信材料,16.06,16.34,16.06,53,30902
600787,中储股份,6.3,6.41,6.29,2431,179289
688315,诺禾致源,39.51,40.2,39.51,4,8230
600243,青海华鼎,4.58,4.66,4.58,1157,65632
605389,长龄液压,46.3,47.11,46.3,9,5849
000028,国药一致,36.58,37.22,36.58,15,37199
000997,新 大 陆,18.28,18.6,18.27,381,292120
600265,*ST景谷,21.13,21.5,21.1,13,2738
002580,圣阳股份,7.99,8.13,7.99,310,53930
601377,兴业证券,9.69,9.86,9.68,10735,889950
301045,天禄科技,29.04,29.55,29.04,6,7748
600168,武汉控股,6.83,6.95,6.82,53,43640
300196,长海股份,17.64,17.95,17.62,1,33338
300758,七彩化学,14.22,14.47,14.22,38,24734
601100,恒立液压,78.29,79.67,78.21,1,41453
600740,山西焦化,6.24,6.35,6.24,2685,429264
000605,渤海股份,5.67,5.77,5.66,96,49600
300176,派生科技,6.8,6.92,6.8,85,44974
300154,瑞凌股份,6.79,6.91,6.79,23,44025
605208,永茂泰,20.93,21.3,20.92,44,13475
300965,恒宇信通,67.86,69.06,67.86,19,3795
300780,德恩精工,15.83,16.11,15.83,17,17478
600777,新潮能源,2.26,2.3,2.26,14678,2375483
300501,海顺新材,19.2,19.54,19.2,1,19878
300244,迪安诊断,32.69,33.27,32.69,8,58168
603299,苏盐井神,9.58,9.75,9.57,392,135964
002573,清新环境,7.31,7.44,7.3,303,190812
002688,金河生物,6.18,6.29,6.18,137,113878
603598,引力传媒,11.23,11.43,11.22,196,146920
600023,浙能电力,3.93,4.0,3.93,1059,372086
601689,拓普集团,50.4,51.3,50.4,102,143086
300532,今天国际,11.2,11.4,11.19,70,93653
688011,新光光电,32.46,33.04,32.46,8,6916
300180,华峰超纤,5.03,5.12,5.02,606,378217
002537,海联金汇,7.26,7.39,7.25,4068,690883
300379,东方通,30.15,30.69,30.14,53,99947
601908,京运通,8.93,9.09,8.92,853,347701
600759,洲际油气,2.79,2.84,2.79,3992,601228
002690,美亚光电,37.38,38.05,37.38,17,20123
688199,久日新材,41.82,42.57,41.82,30,5626
000909,数源科技,7.79,7.93,7.78,154,44972
600809,山西汾酒,305.01,310.5,305.0,172,43878
603507,振江股份,38.31,39.0,38.3,30,18309
688585,上纬新材,10.52,10.71,10.52,42,7959
600572,康恩贝,4.98,5.07,4.98,9519,1169949
603306,华懋科技,33.18,33.78,33.15,28,24602
300157,恒泰艾普,4.97,5.06,4.97,373,204499
600258,首旅酒店,26.5,26.98,26.5,39,88278
600063,皖维高新,6.07,6.18,6.07,39,288568
600681,百川能源,5.51,5.61,5.51,43,49598
002961,瑞达期货,23.68,24.11,23.67,21,38431
688560,明冠新材,34.11,34.73,34.11,11,22992
600666,ST瑞德,1.65,1.68,1.65,4525,101271
000410,ST沈机,4.95,5.04,4.95,429,37985
300381,溢多利,12.08,12.3,12.07,447,83162
003021,兆威机电,72.48,73.8,72.48,54,11794
000715,中兴商业,4.94,5.03,4.94,485,25596
600746,江苏索普,13.72,13.97,13.72,320,63501
603618,杭电股份,7.13,7.26,7.12,437,95854
300001,特锐德,24.68,25.13,24.68,452,99800
600188,兖矿能源,23.54,23.97,23.54,718,518559
000710,贝瑞基因,19.7,20.06,19.69,267,63614
300262,巴安水务,3.83,3.9,3.83,281,143831
300008,天海防务,4.92,5.01,4.92,6052,449785
300061,旗天科技,10.92,11.12,10.92,1033,758297
605100,华丰股份,25.61,26.08,25.61,7,7251
831445,龙竹科技,19.06,19.41,19.03,94,1776
002863,今飞凯达,5.99,6.1,5.99,239,130566
600490,鹏欣资源,4.9,4.99,4.9,3267,286746
600415,小商品城,4.9,4.99,4.89,1031,423405
603269,海鸥股份,13.06,13.3,13.06,10,16676
601607,上海医药,20.13,20.5,20.13,5,220108
002428,云南锗业,11.95,12.17,11.94,438,98008
300692,中环环保,8.69,8.85,8.69,464,163835
002636,金安国纪,14.64,14.91,14.63,387,138922
300112,万讯自控,13.55,13.8,13.54,238,295518
002068,黑猫股份,10.29,10.48,10.29,631,297881
001896,豫能控股,7.04,7.17,7.03,1491,264470
300563,神宇股份,14.62,14.89,14.62,146,31142
688697,纽威数控,16.78,17.09,16.78,78,42858
600426,华鲁恒升,30.3,30.86,30.29,256,165239
002560,通达股份,6.49,6.61,6.49,56,174738
002369,卓翼科技,7.57,7.71,7.56,2129,172885
002662,京威股份,4.32,4.4,4.31,533,340694
000625,长安汽车,15.11,15.39,15.1,1882,602348
002266,浙富控股,7.01,7.14,7.0,3102,431949
002620,瑞和股份,6.46,6.58,6.45,113,116439
688601,力芯微,144.22,146.9,144.22,7,8371
601928,凤凰传媒,8.07,8.22,8.07,90,242791
300393,中来股份,17.21,17.53,17.21,54,396528
601728,中国电信,4.3,4.38,4.3,55889,1452106
600409,三友化工,8.6,8.76,8.6,1377,348356
600470,六国化工,6.98,7.11,6.98,14,113681
600261,阳光照明,4.29,4.37,4.29,813,111125
000668,荣丰控股,15.54,15.83,15.53,19,12945
002031,巨轮智能,2.14,2.18,2.13,9036,765115
601727,上海电气,4.79,4.88,4.79,117,653012
002791,坚朗五金,171.32,174.54,171.13,1,16639
300062,中能电气,11.17,11.38,11.16,557,55557
600359,新农开发,8.51,8.67,8.5,324,166337
600683,京投发展,5.31,5.41,5.3,2737,121893
603313,梦百合,18.04,18.38,18.03,7,62970
600303,曙光股份,4.77,4.86,4.77,278,260465
300900,广联航空,34.97,35.63,34.96,51,61079
688777,中控技术,73.61,75.0,73.61,2,24115
603189,网达软件,22.2,22.62,22.2,73,134807
000595,宝塔实业,3.17,3.23,3.16,1763,170850
600438,通威股份,41.73,42.52,41.73,774,502743
300548,博创科技,32.74,33.36,32.73,95,42408
002552,宝鼎科技,14.78,15.06,14.78,97,18430
600537,亿晶光电,4.75,4.84,4.75,663,230778
300074,华平股份,4.22,4.3,4.21,10,140785
300011,鼎汉技术,6.85,6.98,6.85,1060,92149
600230,沧州大化,14.22,14.49,14.22,238,44333
002701,奥瑞金,6.84,6.97,6.84,571,238548
600091,*ST明科,2.63,2.68,2.62,21,38392
600328,中盐化工,15.77,16.07,15.77,961,160482
002236,大华股份,23.12,23.56,23.12,29,331797
688165,埃夫特-U,11.02,11.23,11.02,18,24748
301069,凯盛新材,44.58,45.43,44.58,18,32550
000950,重药控股,5.24,5.34,5.24,204,383076
002879,长缆科技,23.55,24.0,23.55,200,27226
002528,英飞拓,3.66,3.73,3.65,1494,74355
605338,巴比食品,35.54,36.22,35.54,15,31574
002691,冀凯股份,5.22,5.32,5.21,393,81379
003000,劲仔食品,10.96,11.17,10.96,272,47936
001209,洪兴股份,27.13,27.65,27.13,467,16298
603726,朗迪集团,14.08,14.35,14.08,92,12189
600520,文一科技,8.85,9.02,8.85,117,18835
002455,百川股份,13.01,13.26,13.01,244,127107
000913,钱江摩托,14.03,14.3,14.02,19,39367
000852,石化机械,6.75,6.88,6.74,1236,231306
600030,中信证券,25.94,26.44,25.94,1162,982363
002920,德赛西威,130.38,132.9,130.18,4,53773
301038,深水规院,20.69,21.09,20.68,50,14158
002470,ST金正,3.1,3.16,3.09,2748,902203
002283,天润工业,8.78,8.95,8.78,291,206086
002205,国统股份,8.26,8.42,8.26,72,56632
002393,力生制药,21.67,22.09,21.66,24,23527
300236,上海新阳,40.71,41.5,40.71,83,23143
300958,建工修复,26.79,27.31,26.79,44,15041
600742,一汽富维,11.84,12.07,11.84,120,161862
000596,古井贡酒,231.56,236.06,231.56,35,21918
300085,银之杰,15.43,15.73,15.43,233,167732
300198,纳川股份,4.11,4.19,4.11,1294,270555
300041,回天新材,17.98,18.33,17.98,61,63797
002984,森麒麟,35.44,36.13,35.4,2,22712
301167,建研设计,35.9,36.6,35.89,5,29928
000713,丰乐种业,9.74,9.93,9.74,534,266304
002360,同德化工,9.22,9.4,9.22,233,62754
688718,唯赛勃,28.16,28.71,28.15,10,5851
600955,维远股份,44.53,45.4,44.53,125,37295
600630,龙头股份,5.63,5.74,5.62,245,78840
600363,联创光电,31.73,32.35,31.72,93,70982
300329,海伦钢琴,9.71,9.9,9.71,16,62713
301067,显盈科技,48.53,49.48,48.53,22,5591
301005,超捷股份,49.0,49.96,49.0,143,5428
000021,深科技,15.82,16.13,15.82,8,154647
603590,康辰药业,32.13,32.76,32.13,6,13869
300392,腾信股份,7.64,7.79,7.63,66,34348
300455,康拓红外,10.69,10.9,10.69,155,77434
002498,汉缆股份,5.09,5.19,5.09,6738,383558
300779,惠城环保,17.3,17.64,17.3,7,15940
300128,锦富技术,4.07,4.15,4.06,3594,311166
002199,东晶电子,8.14,8.3,8.14,427,55522
601158,重庆水务,6.61,6.74,6.6,207,109907
601015,陕西黑猫,6.61,6.74,6.61,1862,282763
600455,博通股份,22.87,23.32,22.86,5,13830
603936,博敏电子,16.77,17.1,16.77,180,270967
000695,滨海能源,10.66,10.87,10.66,46,22935
000813,德展健康,4.06,4.14,4.05,1810,252920
688608,恒玄科技,299.0,304.9,299.0,77,11136
002510,天汽模,4.56,4.65,4.55,2218,293620
300677,英科医疗,56.73,57.85,56.73,21,107836
601919,中远海控,19.22,19.6,19.22,6899,2133686
002219,*ST恒康,3.54,3.61,3.54,577,62488
600152,维科技术,8.09,8.25,8.08,293,53088
688360,德马科技,32.85,33.5,32.83,39,12107
837212,智新电子,16.16,16.48,16.15,20,5327
600836,上海易连,6.06,6.18,6.06,2081,80460
600538,国发股份,6.06,6.18,6.05,1713,214714
000585,*ST东电,2.02,2.06,2.01,3294,58709
003036,泰坦股份,12.6,12.85,12.6,30,28471
688007,光峰科技,33.22,33.88,33.22,106,56101
300326,凯利泰,10.57,10.78,10.57,939,179104
002192,融捷股份,118.74,121.1,118.74,38,91623
603737,三棵树,127.76,130.3,127.76,5,15214
605028,世茂能源,23.12,23.58,23.12,28,13223
002140,东华科技,13.57,13.84,13.57,525,213959
688468,科美诊断,17.59,17.94,17.59,16,12368
300457,赢合科技,29.12,29.7,29.11,7,87504
688819,天能股份,41.65,42.48,41.65,78,24748
002172,澳洋健康,4.0,4.08,4.0,3663,173201
000837,秦川机床,9.99,10.19,9.99,247,90337
300426,唐德影视,8.99,9.17,8.99,433,88331
002871,伟隆股份,10.48,10.69,10.48,2,19452
300936,中英科技,38.41,39.18,38.41,26,5472
002583,海能达,5.48,5.59,5.48,1702,121349
300806,斯迪克,54.78,55.88,54.78,64,30954
688038,中科通达,19.42,19.81,19.41,43,8383
600481,双良节能,9.95,10.15,9.95,1029,143731
603112,华翔股份,12.9,13.16,12.9,35,30782
600751,海航科技,2.97,3.03,2.96,6006,377334
002442,龙星化工,6.43,6.56,6.43,1230,111881
002084,海鸥住工,5.44,5.55,5.44,153,109713
000603,盛达资源,12.36,12.61,12.35,57,61266
600202,哈空调,4.94,5.04,4.94,778,134415
001216,华瓷股份,17.29,17.64,17.29,187,96311
300003,乐普医疗,23.15,23.62,23.15,404,432878
300376,易事特,9.84,10.04,9.84,317,346222
001288,运机集团,17.71,18.07,17.71,21,46966
300139,晓程科技,12.29,12.54,12.28,132,107102
300208,青岛中程,10.81,11.03,10.81,182,86493
603320,迪贝电气,13.26,13.53,13.24,15,15436
603969,银龙股份,4.41,4.5,4.4,1121,137710
601388,怡球资源,4.41,4.5,4.41,1722,397030
300689,澄天伟业,20.56,20.98,20.56,44,7469
